_time,packet_id,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,quat_x,quat_y,quat_z,quat_w
2023-12-29 16:01:49.480361,104,4.00,0.00,0.00,-1340.00,453.00,-3832.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.483870,105,2.00,2.00,0.00,-1359.00,449.00,-3847.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.486910,106,6.00,1.00,0.00,-1347.00,448.00,-3844.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.489898,107,4.00,0.00,0.00,-1331.00,453.00,-3838.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.494840,108,4.00,0.00,0.00,-1331.00,453.00,-3838.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.498871,109,3.00,0.00,-1.00,-1344.00,456.00,-3847.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.500822,110,5.00,0.00,1.00,-1349.00,436.00,-3847.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.509011,111,5.00,0.00,1.00,-1349.00,436.00,-3847.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.514982,112,4.00,-2.00,0.00,-1349.00,447.00,-3855.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.518038,113,7.00,-1.00,1.00,-1338.00,454.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.520018,114,3.00,-1.00,0.00,-1346.00,436.00,-3837.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.525011,115,5.00,0.00,-3.00,-1343.00,449.00,-3838.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.553820,116,2.00,0.00,0.00,-1347.00,438.00,-3838.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.560794,117,8.00,-1.00,0.00,-1328.00,439.00,-3836.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.567112,118,3.00,0.00,1.00,-1345.00,436.00,-3841.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.571104,119,1.00,0.00,0.00,-1351.00,437.00,-3850.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.574611,120,6.00,0.00,1.00,-1332.00,448.00,-3842.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.580273,121,0.00,-2.00,3.00,-1342.00,442.00,-3847.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.583831,122,0.00,0.00,0.00,-1343.00,444.00,-3848.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.587822,123,2.00,0.00,0.00,-1341.00,446.00,-3839.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.590813,124,2.00,0.00,0.00,-1347.00,442.00,-3836.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.596808,125,0.00,1.00,1.00,-1337.00,445.00,-3839.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.601656,126,0.00,1.00,1.00,-1337.00,445.00,-3839.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.613076,127,3.00,-1.00,0.00,-1343.00,451.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.618590,128,3.00,-1.00,0.00,-1343.00,451.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.622231,129,0.00,-1.00,0.00,-1339.00,439.00,-3850.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.626219,130,3.00,0.00,2.00,-1346.00,444.00,-3839.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.633235,131,0.00,0.00,1.00,-1340.00,433.00,-3847.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.637177,132,0.00,0.00,2.00,-1347.00,436.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.644156,133,-1.00,0.00,2.00,-1334.00,431.00,-3847.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.650228,134,-1.00,0.00,2.00,-1334.00,431.00,-3847.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.653859,135,0.00,2.00,3.00,-1341.00,444.00,-3845.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.657803,136,0.00,2.00,3.00,-1341.00,444.00,-3845.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.663939,137,0.00,0.00,2.00,-1337.00,435.00,-3835.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.674872,138,0.00,-3.00,1.00,-1340.00,437.00,-3851.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.681881,139,0.00,-3.00,1.00,-1340.00,437.00,-3851.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.687388,140,0.00,0.00,3.00,-1341.00,437.00,-3842.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.694360,141,-1.00,1.00,3.00,-1344.00,446.00,-3835.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.698390,142,-3.00,1.00,2.00,-1351.00,447.00,-3846.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.704330,143,-4.00,0.00,2.00,-1342.00,439.00,-3837.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.709603,144,-1.00,0.00,1.00,-1343.00,433.00,-3846.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.719937,145,-5.00,0.00,1.00,-1341.00,441.00,-3846.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.724920,146,-5.00,0.00,1.00,-1341.00,441.00,-3846.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.729909,147,0.00,2.00,2.00,-1336.00,444.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.734934,148,-1.00,-1.00,1.00,-1337.00,442.00,-3853.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.737880,149,-1.00,0.00,2.00,-1348.00,442.00,-3848.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.749815,150,-5.00,0.00,4.00,-1347.00,439.00,-3833.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.754774,151,0.00,0.00,5.00,-1351.00,443.00,-3859.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.764485,152,-4.00,0.00,4.00,-1332.00,449.00,-3854.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.771824,153,-1.00,0.00,2.00,-1344.00,455.00,-3851.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.776808,154,0.00,0.00,2.00,-1342.00,441.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.783358,155,-1.00,0.00,4.00,-1345.00,460.00,-3835.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.787396,156,-4.00,0.00,4.00,-1343.00,448.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.794327,157,-3.00,1.00,6.00,-1337.00,454.00,-3837.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.801305,158,0.00,0.00,3.00,-1349.00,463.00,-3854.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.805333,159,-3.00,0.00,1.00,-1331.00,448.00,-3860.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.810275,160,-2.00,0.00,3.00,-1338.00,439.00,-3841.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.816299,161,-1.00,0.00,0.00,-1344.00,458.00,-3837.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.820298,162,-2.00,0.00,3.00,-1356.00,448.00,-3838.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.824227,163,-2.00,0.00,3.00,-1356.00,448.00,-3838.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.832208,164,-3.00,0.00,2.00,-1345.00,453.00,-3838.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.837183,165,0.00,-1.00,3.00,-1342.00,459.00,-3832.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.841170,166,-1.00,1.00,4.00,-1345.00,457.00,-3848.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.847156,167,-3.00,-2.00,0.00,-1333.00,457.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.851138,168,-3.00,-2.00,0.00,-1333.00,457.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.854810,169,0.00,0.00,2.00,-1331.00,436.00,-3831.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.858091,170,-1.00,0.00,2.00,-1335.00,447.00,-3851.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.864070,171,0.00,-2.00,1.00,-1339.00,451.00,-3837.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.869679,172,0.00,-2.00,1.00,-1329.00,447.00,-3837.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.885013,173,0.00,0.00,2.00,-1339.00,453.00,-3849.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.890399,174,0.00,-2.00,3.00,-1324.00,441.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.897382,175,0.00,-2.00,3.00,-1324.00,441.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.902360,176,0.00,-2.00,0.00,-1343.00,448.00,-3828.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.905395,177,-1.00,0.00,3.00,-1340.00,448.00,-3845.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.914444,178,2.00,-1.00,0.00,-1326.00,460.00,-3851.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.931476,179,2.00,-1.00,0.00,-1326.00,460.00,-3851.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.936643,180,0.00,4.00,0.00,-1341.00,445.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.943612,181,0.00,-3.00,-1.00,-1339.00,438.00,-3830.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.951068,182,4.00,-1.00,0.00,-1329.00,463.00,-3841.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.955044,183,3.00,-2.00,0.00,-1343.00,463.00,-3829.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.959787,184,2.00,-2.00,0.00,-1351.00,455.00,-3837.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.965847,185,4.00,0.00,1.00,-1348.00,443.00,-3825.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.969823,186,4.00,0.00,0.00,-1337.00,454.00,-3844.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.975025,187,5.00,0.00,-1.00,-1347.00,453.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.981212,188,7.00,-1.00,0.00,-1342.00,446.00,-3834.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.984754,189,4.00,0.00,0.00,-1332.00,441.00,-3849.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.987754,190,5.00,-3.00,0.00,-1329.00,458.00,-3828.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.033813,191,6.00,-1.00,0.00,-1341.00,442.00,-3850.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.040170,192,5.00,-2.00,0.00,-1343.00,452.00,-3839.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.047518,193,4.00,-2.00,0.00,-1343.00,448.00,-3836.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.093811,194,0.00,-4.00,0.00,-1339.00,445.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.100781,195,3.00,0.00,-4.00,-1330.00,451.00,-3848.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.105765,196,6.00,2.00,-1.00,-1348.00,451.00,-3845.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.111745,197,6.00,2.00,-1.00,-1348.00,451.00,-3845.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.154764,198,7.00,1.00,0.00,-1339.00,443.00,-3858.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.162750,199,5.00,-2.00,0.00,-1345.00,433.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.167770,200,4.00,0.00,-2.00,-1340.00,452.00,-3841.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.215616,201,3.00,0.00,1.00,-1347.00,443.00,-3849.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.218604,202,2.00,0.00,1.00,-1350.00,436.00,-3834.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.273791,203,2.00,0.00,3.00,-1350.00,436.00,-3834.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.284311,204,0.00,0.00,1.00,-1345.00,446.00,-3850.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.288330,205,0.00,1.00,1.00,-1333.00,433.00,-3839.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:50.301269,206,0.00,0.00,1.00,-1344.00,449.00,-3834.00,0.70,0.70,-0.08,0.16
